publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
2 weeks ago,"2024 সালের হিসাবে 250 মিলিয়নেরও বেশি স্থানীয় ভাষাভাষী এবং আরও 41 মিলিয়ন দ্বিতীয় ভাষা বক্তা হিসাবে, বাংলা হল পঞ্চম সর্বাধিক কথ্য স্থানীয় ভাষা এবং বিশ্বের মোট ভাষাভাষীদের সংখ্যার দিক থেকে সপ্তম সর্বাধিক কথ্য ভাষা।  TRANSLATION; With over 250 million native speakers and another 41 million second language speakers as of 2024, Bengali is the fifth most spoken native language and the seventh most spoken language in terms of total number of speakers in the world.",3,@gmabir-e7c,False,False,False,False,,False,
3 weeks ago,Tamil,2,@soundrarajanv9136,False,False,False,False,,False,
3 weeks ago,Thalaivar vanthutharu,2,@soundrarajanv9136,False,False,False,False,,False,
3 weeks ago,India - Telugu  I love your content ❤❤ Thank you so much for teaching technology,2,@JhasuAndYashi,False,False,False,False,,False,
3 weeks ago,Hi Mosh.. awesome! does youtube offer the translate feature or which app did you use?,2,@elkinorozco6240,False,False,False,False,,False,
3 weeks ago,its a youtube feature no extra app needed,0,@merchantofVeniceinTelugu,True,False,False,False,,False,
3 weeks ago,"Hi Sir, Thank you for this great news, I am from India 🇮🇳",2,@tahirahmed9446,False,False,False,False,,False,
3 weeks ago (edited),Add Malayalam #malayalida,2,@shiffin_chippe,False,False,False,False,,False,
3 weeks ago,Perfect use of AI,2,@pranshulsingla6694,False,False,False,False,,False,
3 weeks ago (edited),"Love u mosh, I am deeply in your debt because its been months that I use your tutorial free, inshallah when I get a job the first thing i will do is paying to you,because that is you4 right .although each day I pray to you because you are my best teacher may allah swt bless you, ❤❤",2,@SalahudeenHAMASI,False,False,False,False,,False,
3 weeks ago,Persian,2,@Karmania_time,False,False,False,False,,False,
3 weeks ago,in russian?  do you want to learn how to program a submachine gun?  possibly murdering civilians?,2,@PeterHarbut,False,False,False,False,,False,
3 weeks ago,Civilians in the Donbass have been murdered by bandera pi*s since 2014!,0,@justjake5389,True,False,False,False,,False,
3 weeks ago,ماش جان فارسی رو هم اضافه کن لطفاً 🙂,2,@ali_radmanesh,False,False,False,False,,False,
3 weeks ago,Persian please 🇮🇷,2,@medhbb6315,False,False,False,False,,False,
3 weeks ago,Please add Urdu,2,@adnanmehmood2073,False,False,False,False,,False,
3 weeks ago,Urdu,2,@ajkbudgerigar2097,False,False,False,False,,False,
3 weeks ago,Ukrainian 💙💛,2,@Nezalezhnyi,False,False,False,False,,False,
3 weeks ago,Urdu. for Pakistani programmers,2,@AllAboutYou95952,False,False,False,False,,False,
3 weeks ago,Urdu,2,@ahmadwaheed8003,False,False,False,False,,False,
3 weeks ago,Urdu,2,@AbduljabbarNahiyoun,False,False,False,False,,False,
3 weeks ago,I would appreciate it well enough if it could come in my  Nigerian Igbo language.,2,@kingsleymcsimon3195,False,False,False,False,,False,
3 weeks ago,Nwa Igbo ke wey gi👍😂😂,1,@okechukwubenjamin358,True,False,False,False,,False,
3 weeks ago,Arabic,2,@3.A.809,False,False,False,False,,False,
3 weeks ago,URDU,2,@emali1683,False,False,False,False,,False,
3 weeks ago,It's always good news when i see mosh has released a new video! personally i'd rather watch your tutorials in English(so my vocabulary stays updated and i know my way around tech words) however some of my friends and colleges prefer to learn in Persian.,2,@keyvanhosseini3518,False,False,False,False,,False,
3 weeks ago (edited),"We Will Miss Your Calm English Slang And Tone,  If We See Videos In Other Languages. 😅",2,@DevPalliSri,False,False,False,False,,False,
3 weeks ago,In telugu  ..,2,@Million_aire_habits,False,False,False,False,,False,
3 weeks ago,"I am from Ethiopian, please with Amharic language  !",2,@Eyuel3256,False,False,False,False,,False,
3 weeks ago,i agree,0,@tewabesewnet,True,False,False,False,,False,
